1 1 6 1 -1.105
1 1 6 2 -38.748
1 1 6 3 -335.887
1 1 6 4 -42.971
1 1 6 5 -464.134
1 1 6 6 -575.107
1 1 6 7 -6.560
1 1 6 8 -43.295
1 1 6 9 -3.752
1 1 6 10 -717.635
1 1 6 11 -479.206
1 1 6 12 132.875
1 1 6 13 -42.069
1 1 6 14 53.113
1 1 6 15 29.479
1 1 6 16 12.570
1 1 6 17 -1.902
1 1 6 18 -3.629
1 1 6 19 -13.154
1 1 6 20 -40.092
1 1 6 21 -3.059
1 1 6 22 -3.686
1 1 6 23 -179.785
1 1 6 24 -225.166
1 1 6 25 -357.116
1 1 6 26 -173.385
1 1 6 27 -504.876
1 1 6 28 -580.014
1 1 6 29 -70.948
1 1 6 30 -863.914
1 1 6 31 -645.339
1 1 6 32 132.512
1 1 6 33 67.675
1 1 6 34 76.632
1 1 6 35 -41.675
1 1 6 36 25.868
1 1 6 37 12.983
1 1 6 38 1.981
1 1 6 39 -2.810
1 1 6 40 -25.234
1 1 6 41 -4.122
1 1 6 42 -4.690
1 1 6 43 -223.329
1 1 6 44 -320.050
1 1 6 45 -371.961
1 1 6 46 -408.381
1 1 6 47 -3.320
1 1 6 48 -230.814
1 1 6 49 -7.191
1 1 6 50 -64.428
1 1 6 51 -56.754
1 1 6 52 -212.199
1 1 6 53 99.053
1 1 6 54 10.861
1 1 6 55 29.537
1 1 6 56 3.335
1 1 6 57 -12.286
1 1 6 58 -19.363
1 1 6 59 -23.822
1 1 6 60 -28.783
1 1 6 61 -35.713
1 1 6 62 -3.705
1 1 6 63 -94.982
1 1 6 64 141.421
