1 1 6 1 -3.871
1 1 6 2 -43.379
1 1 6 3 -308.526
1 1 6 4 -45.499
1 1 6 5 -458.512
1 1 6 6 -572.759
1 1 6 7 -4.565
1 1 6 8 -45.655
1 1 6 9 -5.094
1 1 6 10 -782.232
1 1 6 11 -579.703
1 1 6 12 131.601
1 1 6 13 -45.858
1 1 6 14 60.094
1 1 6 15 32.198
1 1 6 16 14.536
1 1 6 17 -4.621
1 1 6 18 -2.792
1 1 6 19 -15.796
1 1 6 20 -44.825
1 1 6 21 -5.288
1 1 6 22 -5.007
1 1 6 23 -181.176
1 1 6 24 -217.910
1 1 6 25 -333.356
1 1 6 26 -171.578
1 1 6 27 -503.490
1 1 6 28 -584.646
1 1 6 29 -74.825
1 1 6 30 -904.800
1 1 6 31 -723.271
1 1 6 32 125.764
1 1 6 33 59.870
1 1 6 34 78.328
1 1 6 35 -44.467
1 1 6 36 26.749
1 1 6 37 13.843
1 1 6 38 0.566
1 1 6 39 -4.781
1 1 6 40 -28.058
1 1 6 41 -6.479
1 1 6 42 -5.572
1 1 6 43 -221.011
1 1 6 44 -313.659
1 1 6 45 -370.319
1 1 6 46 -410.870
1 1 6 47 -4.982
1 1 6 48 -237.197
1 1 6 49 -9.134
1 1 6 50 -68.235
1 1 6 51 -63.272
1 1 6 52 -275.659
1 1 6 53 97.383
1 1 6 54 13.930
1 1 6 55 32.295
1 1 6 56 5.562
1 1 6 57 -10.382
1 1 6 58 -19.370
1 1 6 59 -23.574
1 1 6 60 -29.923
1 1 6 61 -37.977
1 1 6 62 -6.845
1 1 6 63 -97.704
1 1 6 64 140.074
