1 1 6 1 -2.764
1 1 6 2 -42.763
1 1 6 3 -350.839
1 1 6 4 -45.779
1 1 6 5 -468.745
1 1 6 6 -572.827
1 1 6 7 -5.421
1 1 6 8 -45.655
1 1 6 9 -4.824
1 1 6 10 -601.666
1 1 6 11 -302.585
1 1 6 12 133.706
1 1 6 13 -45.585
1 1 6 14 37.828
1 1 6 15 15.690
1 1 6 16 2.236
1 1 6 17 -3.534
1 1 6 18 -9.770
1 1 6 19 -20.001
1 1 6 20 -44.271
1 1 6 21 -4.175
1 1 6 22 -4.214
1 1 6 23 -183.567
1 1 6 24 -316.720
1 1 6 25 -433.308
1 1 6 26 -186.429
1 1 6 27 -528.790
1 1 6 28 -575.185
1 1 6 29 -71.799
1 1 6 30 -790.521
1 1 6 31 -502.047
1 1 6 32 136.820
1 1 6 33 135.696
1 1 6 34 64.457
1 1 6 35 -44.451
1 1 6 36 18.116
1 1 6 37 8.753
1 1 6 38 -0.849
1 1 6 39 -4.218
1 1 6 40 -23.560
1 1 6 41 -5.596
1 1 6 42 -5.279
1 1 6 43 -235.485
1 1 6 44 -333.465
1 1 6 45 -379.898
1 1 6 46 -408.934
1 1 6 47 -4.429
1 1 6 48 -221.585
1 1 6 49 -8.304
1 1 6 50 -63.007
1 1 6 51 -51.775
1 1 6 52 -94.099
1 1 6 53 90.384
1 1 6 54 -2.509
1 1 6 55 9.138
1 1 6 56 -11.941
1 1 6 57 -22.941
1 1 6 58 -28.363
1 1 6 59 -29.980
1 1 6 60 -33.279
1 1 6 61 -39.102
1 1 6 62 -5.704
1 1 6 63 -97.667
1 1 6 64 141.455
