1 1 6 1 -2.764
1 1 6 2 -42.456
1 1 6 3 -344.080
1 1 6 4 -45.499
1 1 6 5 -468.461
1 1 6 6 -575.040
1 1 6 7 -4.851
1 1 6 8 -45.364
1 1 6 9 -4.824
1 1 6 10 -661.941
1 1 6 11 -391.630
1 1 6 12 133.439
1 1 6 13 -45.295
1 1 6 14 46.172
1 1 6 15 21.911
1 1 6 16 7.266
1 1 6 17 -3.534
1 1 6 18 -6.978
1 1 6 19 -17.632
1 1 6 20 -43.718
1 1 6 21 -3.896
1 1 6 22 -4.740
1 1 6 23 -183.302
1 1 6 24 -259.310
1 1 6 25 -395.963
1 1 6 26 -180.906
1 1 6 27 -521.588
1 1 6 28 -580.508
1 1 6 29 -73.174
1 1 6 30 -828.429
1 1 6 31 -573.430
1 1 6 32 134.825
1 1 6 33 112.378
1 1 6 34 69.263
1 1 6 35 -44.451
1 1 6 36 20.992
1 1 6 37 10.165
1 1 6 38 -0.283
1 1 6 39 -3.937
1 1 6 40 -25.524
1 1 6 41 -5.596
1 1 6 42 -4.986
1 1 6 43 -230.633
1 1 6 44 -329.158
1 1 6 45 -378.530
1 1 6 46 -410.870
1 1 6 47 -4.152
1 1 6 48 -226.789
1 1 6 49 -8.027
1 1 6 50 -65.030
1 1 6 51 -55.894
1 1 6 52 -151.121
1 1 6 53 95.324
1 1 6 54 3.622
1 1 6 55 18.275
1 1 6 56 -4.999
1 1 6 57 -18.025
1 1 6 58 -24.817
1 1 6 59 -27.674
1 1 6 60 -31.880
1 1 6 61 -37.696
1 1 6 62 -5.419
1 1 6 63 -97.667
1 1 6 64 141.172
