1 1 6 1 -1.935
1 1 6 2 -43.054
1 1 6 3 -363.180
1 1 6 4 -46.320
1 1 6 5 -460.045
1 1 6 6 -556.305
1 1 6 7 -5.992
1 1 6 8 -46.509
1 1 6 9 -4.822
1 1 6 10 -467.706
1 1 6 11 -124.171
1 1 6 12 124.899
1 1 6 13 -46.148
1 1 6 14 16.967
1 1 6 15 0.812
1 1 6 16 -8.098
1 1 6 17 -2.990
1 1 6 18 -16.190
1 1 6 19 -23.151
1 1 6 20 -43.979
1 1 6 21 -3.339
1 1 6 22 -4.212
1 1 6 23 -229.711
1 1 6 24 -387.591
1 1 6 25 -462.689
1 1 6 26 -187.258
1 1 6 27 -508.660
1 1 6 28 -534.643
1 1 6 29 -68.773
1 1 6 30 -652.634
1 1 6 31 -298.131
1 1 6 32 140.240
1 1 6 33 137.101
1 1 6 34 47.506
1 1 6 35 -44.711
1 1 6 36 8.912
1 1 6 37 1.976
1 1 6 38 -5.090
1 1 6 39 -3.654
1 1 6 40 -21.036
1 1 6 41 -4.710
1 1 6 42 -4.986
1 1 6 43 -244.527
1 1 6 44 -336.575
1 1 6 45 -374.289
1 1 6 46 -397.598
1 1 6 47 -3.597
1 1 6 48 -204.055
1 1 6 49 -7.468
1 1 6 50 -59.250
1 1 6 51 -39.714
1 1 6 52 14.620
1 1 6 53 69.168
1 1 6 54 -18.396
1 1 6 55 -12.168
1 1 6 56 -26.382
1 1 6 57 -33.046
1 1 6 58 -35.181
1 1 6 59 -35.349
1 1 6 60 -36.341
1 1 6 61 -40.494
1 1 6 62 -4.847
1 1 6 63 -96.490
1 1 6 64 142.587
