1 1 6 1 -0.829
1 1 6 2 -49.204
1 1 6 3 -276.578
1 1 6 4 -54.133
1 1 6 5 -240.020
1 1 6 6 -251.886
1 1 6 7 -7.416
1 1 6 8 -54.337
1 1 6 9 -3.484
1 1 6 10 136.306
1 1 6 11 -179.911
1 1 6 12 -303.377
1 1 6 13 -53.384
1 1 6 14 -283.328
1 1 6 15 -295.638
1 1 6 16 -267.693
1 1 6 17 -1.359
1 1 6 18 -188.418
1 1 6 19 -151.269
1 1 6 20 -51.704
1 1 6 21 -2.225
1 1 6 22 -3.159
1 1 6 23 -244.848
1 1 6 24 -272.671
1 1 6 25 -250.064
1 1 6 26 -104.363
1 1 6 27 -137.014
1 1 6 28 -65.815
1 1 6 29 -40.149
1 1 6 30 139.489
1 1 6 31 -129.383
1 1 6 32 -282.515
1 1 6 33 -119.572
1 1 6 34 -246.589
1 1 6 35 -52.162
1 1 6 36 -256.247
1 1 6 37 -233.596
1 1 6 38 -186.633
1 1 6 39 -2.529
1 1 6 40 -100.655
1 1 6 41 -4.122
1 1 6 42 -4.104
1 1 6 43 -232.171
1 1 6 44 -260.612
1 1 6 45 -262.206
1 1 6 46 -237.232
1 1 6 47 -2.767
1 1 6 48 -59.141
1 1 6 49 -6.085
1 1 6 50 -33.803
1 1 6 51 -2.647
1 1 6 52 -170.376
1 1 6 53 -372.371
1 1 6 54 -238.591
1 1 6 55 -322.321
1 1 6 56 -253.177
1 1 6 57 -234.791
1 1 6 58 -193.903
1 1 6 59 -139.602
1 1 6 60 -104.513
1 1 6 61 -82.956
1 1 6 62 -3.135
1 1 6 63 -91.453
1 1 6 64 143.966
