1 1 6 1 -1.658
1 1 6 2 -49.819
1 1 6 3 -284.138
1 1 6 4 -53.575
1 1 6 5 -223.629
1 1 6 6 -223.407
1 1 6 7 -7.133
1 1 6 8 -54.067
1 1 6 9 -4.286
1 1 6 10 134.173
1 1 6 11 -155.422
1 1 6 12 -220.012
1 1 6 13 -52.824
1 1 6 14 -210.687
1 1 6 15 -215.575
1 1 6 16 -209.989
1 1 6 17 -2.447
1 1 6 18 -224.427
1 1 6 19 -223.878
1 1 6 20 -51.170
1 1 6 21 -3.060
1 1 6 22 -3.949
1 1 6 23 -246.176
1 1 6 24 -260.134
1 1 6 25 -225.715
1 1 6 26 -92.248
1 1 6 27 -98.022
1 1 6 28 -23.805
1 1 6 29 -25.859
1 1 6 30 139.255
1 1 6 31 -203.128
1 1 6 32 -202.773
1 1 6 33 -105.819
1 1 6 34 -204.785
1 1 6 35 -51.610
1 1 6 36 -222.637
1 1 6 37 -231.705
1 1 6 38 -238.099
1 1 6 39 -3.935
1 1 6 40 -214.005
1 1 6 41 -4.122
1 1 6 42 -4.399
1 1 6 43 -225.410
1 1 6 44 -260.435
1 1 6 45 -249.526
1 1 6 46 -215.942
1 1 6 47 -3.597
1 1 6 48 -43.550
1 1 6 49 -6.915
1 1 6 50 -31.504
1 1 6 51 -7.060
1 1 6 52 -232.580
1 1 6 53 -341.001
1 1 6 54 -258.380
1 1 6 55 -354.391
1 1 6 56 -269.376
1 1 6 57 -270.653
1 1 6 58 -269.173
1 1 6 59 -228.743
1 1 6 60 -172.761
1 1 6 61 -127.105
1 1 6 62 -4.277
1 1 6 63 -91.783
1 1 6 64 141.738
