1 1 6 1 -2.211
1 1 6 2 -50.455
1 1 6 3 -282.081
1 1 6 4 -53.594
1 1 6 5 -227.977
1 1 6 6 -230.956
1 1 6 7 -5.707
1 1 6 8 -53.506
1 1 6 9 -4.556
1 1 6 10 134.173
1 1 6 11 -152.409
1 1 6 12 -229.160
1 1 6 13 -53.134
1 1 6 14 -218.282
1 1 6 15 -224.771
1 1 6 16 -218.645
1 1 6 17 -2.990
1 1 6 18 -228.893
1 1 6 19 -225.535
1 1 6 20 -52.295
1 1 6 21 -3.618
1 1 6 22 -3.950
1 1 6 23 -245.730
1 1 6 24 -262.606
1 1 6 25 -230.658
1 1 6 26 -94.458
1 1 6 27 -107.475
1 1 6 28 -32.499
1 1 6 29 -29.985
1 1 6 30 139.255
1 1 6 31 -194.468
1 1 6 32 -213.106
1 1 6 33 -108.104
1 1 6 34 -211.925
1 1 6 35 -51.905
1 1 6 36 -228.756
1 1 6 37 -237.356
1 1 6 38 -242.521
1 1 6 39 -2.812
1 1 6 40 -198.298
1 1 6 41 -4.712
1 1 6 42 -4.692
1 1 6 43 -227.207
1 1 6 44 -260.528
1 1 6 45 -253.448
1 1 6 46 -222.301
1 1 6 47 -4.429
1 1 6 48 -47.658
1 1 6 49 -7.750
1 1 6 50 -32.660
1 1 6 51 -7.943
1 1 6 52 -224.996
1 1 6 53 -354.363
1 1 6 54 -260.985
1 1 6 55 -351.490
1 1 6 56 -267.988
1 1 6 57 -268.741
1 1 6 58 -262.082
1 1 6 59 -211.396
1 1 6 60 -155.207
1 1 6 61 -113.649
1 1 6 62 -4.564
1 1 6 63 -92.371
1 1 6 64 141.738
