1.0
0.98831
0.97177
0.95254
0.93108
0.90812
0.88427
0.85993
0.83535
0.81063
0.78584
0.76102
0.73618
0.71133
0.68649
0.66167
0.63686
0.6121
0.58737
0.56269
0.53807
0.51353
0.48906
0.46468
0.44041
0.41626
0.39225
0.3684
0.34472
0.32126
0.29804
0.27513
0.25262
0.23061
0.20929
0.18892
0.16972
0.15177
0.13505
0.11956
0.10526
0.09217
0.08026
0.06952
0.0599
0.05135
0.04379
0.03712
0.03126
0.02611
0.0216
0.01764
0.01419
0.01118
0.00858
0.00635
0.00447
0.00294
0.00172
0.00084
0.00027
2e-05
7e-05
0.00048
0.00129
0.00256
0.00428
0.00646
0.00907
0.0121
0.01555
0.01945
0.02382
0.02875
0.03434
0.04071
0.04806
0.05663
0.06676
0.07882
0.09317
0.11002
0.12916
0.14996
0.17167
0.1937
0.21585
0.23821
0.26082
0.28371
0.30685
0.33023
0.35383
0.37762
0.40158
0.42569
0.44994
0.47432
0.4988
0.52337
0.54803
0.57276
0.59756
0.6224
0.64729
0.67221
0.69716
0.72212
0.74709
0.77205
0.79699
0.82189
0.84669
0.87131
0.89559
0.91921
0.94164
0.9622
0.98025
0.99551
